name,value,category
fscanf,SplTempFileObject,dynamic_method
fwrite,SplTempFileObject,dynamic_method
fstat,SplTempFileObject,dynamic_method
ftruncate,SplTempFileObject,dynamic_method
current,SplTempFileObject,dynamic_method
key,SplTempFileObject,dynamic_method
next,SplTempFileObject,dynamic_method
setFlags,SplTempFileObject,dynamic_method
getFlags,SplTempFileObject,dynamic_method
setMaxLineLen,SplTempFileObject,dynamic_method
getMaxLineLen,SplTempFileObject,dynamic_method
hasChildren,SplTempFileObject,dynamic_method
getChildren,SplTempFileObject,dynamic_method
seek,SplTempFileObject,dynamic_method
getCurrentLine,SplTempFileObject,dynamic_method
getPath,SplTempFileObject,dynamic_method
getFilename,SplTempFileObject,dynamic_method
getExtension,SplTempFileObject,dynamic_method
getBasename,SplTempFileObject,dynamic_method
getPathname,SplTempFileObject,dynamic_method
getPerms,SplTempFileObject,dynamic_method
getInode,SplTempFileObject,dynamic_method
getSize,SplTempFileObject,dynamic_method
getOwner,SplTempFileObject,dynamic_method
getGroup,SplTempFileObject,dynamic_method
getATime,SplTempFileObject,dynamic_method
getMTime,SplTempFileObject,dynamic_method
getCTime,SplTempFileObject,dynamic_method
getType,SplTempFileObject,dynamic_method
isWritable,SplTempFileObject,dynamic_method
isReadable,SplTempFileObject,dynamic_method
isExecutable,SplTempFileObject,dynamic_method
isFile,SplTempFileObject,dynamic_method
isDir,SplTempFileObject,dynamic_method
isLink,SplTempFileObject,dynamic_method
getLinkTarget,SplTempFileObject,dynamic_method
getRealPath,SplTempFileObject,dynamic_method
getFileInfo,SplTempFileObject,dynamic_method
getPathInfo,SplTempFileObject,dynamic_method
openFile,SplTempFileObject,dynamic_method
setFileClass,SplTempFileObject,dynamic_method
setInfoClass,SplTempFileObject,dynamic_method
_bad_state_ex,SplTempFileObject,dynamic_method
SplDoublyLinkedList,,class
add,SplDoublyLinkedList,dynamic_method
pop,SplDoublyLinkedList,dynamic_method
shift,SplDoublyLinkedList,dynamic_method
push,SplDoublyLinkedList,dynamic_method
unshift,SplDoublyLinkedList,dynamic_method
top,SplDoublyLinkedList,dynamic_method
bottom,SplDoublyLinkedList,dynamic_method
count,SplDoublyLinkedList,dynamic_method
isEmpty,SplDoublyLinkedList,dynamic_method
setIteratorMode,SplDoublyLinkedList,dynamic_method
getIteratorMode,SplDoublyLinkedList,dynamic_method
offsetExists,SplDoublyLinkedList,dynamic_method
offsetGet,SplDoublyLinkedList,dynamic_method
offsetSet,SplDoublyLinkedList,dynamic_method
offsetUnset,SplDoublyLinkedList,dynamic_method
rewind,SplDoublyLinkedList,dynamic_method
current,SplDoublyLinkedList,dynamic_method
key,SplDoublyLinkedList,dynamic_method
prev,SplDoublyLinkedList,dynamic_method
next,SplDoublyLinkedList,dynamic_method
valid,SplDoublyLinkedList,dynamic_method
unserialize,SplDoublyLinkedList,dynamic_method
serialize,SplDoublyLinkedList,dynamic_method
SplQueue,,class
enqueue,SplQueue,dynamic_method
dequeue,SplQueue,dynamic_method
add,SplQueue,dynamic_method
pop,SplQueue,dynamic_method
shift,SplQueue,dynamic_method
push,SplQueue,dynamic_method
unshift,SplQueue,dynamic_method
top,SplQueue,dynamic_method
bottom,SplQueue,dynamic_method
count,SplQueue,dynamic_method
isEmpty,SplQueue,dynamic_method
setIteratorMode,SplQueue,dynamic_method
getIteratorMode,SplQueue,dynamic_method
offsetExists,SplQueue,dynamic_method
offsetGet,SplQueue,dynamic_method
offsetSet,SplQueue,dynamic_method
offsetUnset,SplQueue,dynamic_method
rewind,SplQueue,dynamic_method
current,SplQueue,dynamic_method
key,SplQueue,dynamic_method
prev,SplQueue,dynamic_method
next,SplQueue,dynamic_method
valid,SplQueue,dynamic_method
unserialize,SplQueue,dynamic_method
serialize,SplQueue,dynamic_method
SplStack,,class
add,SplStack,dynamic_method
pop,SplStack,dynamic_method
shift,SplStack,dynamic_method
push,SplStack,dynamic_method
unshift,SplStack,dynamic_method
top,SplStack,dynamic_method
bottom,SplStack,dynamic_method
count,SplStack,dynamic_method
isEmpty,SplStack,dynamic_method
setIteratorMode,SplStack,dynamic_method
getIteratorMode,SplStack,dynamic_method
offsetExists,SplStack,dynamic_method
offsetGet,SplStack,dynamic_method
offsetSet,SplStack,dynamic_method
offsetUnset,SplStack,dynamic_method
rewind,SplStack,dynamic_method
current,SplStack,dynamic_method
key,SplStack,dynamic_method
prev,SplStack,dynamic_method
next,SplStack,dynamic_method
valid,SplStack,dynamic_method
unserialize,SplStack,dynamic_method
serialize,SplStack,dynamic_method
SplHeap,,class
extract,SplHeap,dynamic_method
insert,SplHeap,dynamic_method
top,SplHeap,dynamic_method
count,SplHeap,dynamic_method
isEmpty,SplHeap,dynamic_method
rewind,SplHeap,dynamic_method
current,SplHeap,dynamic_method
key,SplHeap,dynamic_method
next,SplHeap,dynamic_method
valid,SplHeap,dynamic_method
recoverFromCorruption,SplHeap,dynamic_method
isCorrupted,SplHeap,dynamic_method
SplMinHeap,,class
extract,SplMinHeap,dynamic_method
insert,SplMinHeap,dynamic_method
top,SplMinHeap,dynamic_method
count,SplMinHeap,dynamic_method
isEmpty,SplMinHeap,dynamic_method
rewind,SplMinHeap,dynamic_method
current,SplMinHeap,dynamic_method
key,SplMinHeap,dynamic_method
next,SplMinHeap,dynamic_method
valid,SplMinHeap,dynamic_method
recoverFromCorruption,SplMinHeap,dynamic_method
isCorrupted,SplMinHeap,dynamic_method
SplMaxHeap,,class
extract,SplMaxHeap,dynamic_method
insert,SplMaxHeap,dynamic_method
top,SplMaxHeap,dynamic_method
count,SplMaxHeap,dynamic_method
isEmpty,SplMaxHeap,dynamic_method
rewind,SplMaxHeap,dynamic_method
current,SplMaxHeap,dynamic_method
key,SplMaxHeap,dynamic_method
next,SplMaxHeap,dynamic_method
valid,SplMaxHeap,dynamic_method
recoverFromCorruption,SplMaxHeap,dynamic_method
isCorrupted,SplMaxHeap,dynamic_method
SplPriorityQueue,,class
compare,SplPriorityQueue,dynamic_method
insert,SplPriorityQueue,dynamic_method
setExtractFlags,SplPriorityQueue,dynamic_method
top,SplPriorityQueue,dynamic_method
extract,SplPriorityQueue,dynamic_method
count,SplPriorityQueue,dynamic_method
isEmpty,SplPriorityQueue,dynamic_method
rewind,SplPriorityQueue,dynamic_method
current,SplPriorityQueue,dynamic_method
key,SplPriorityQueue,dynamic_method
next,SplPriorityQueue,dynamic_method
valid,SplPriorityQueue,dynamic_method
recoverFromCorruption,SplPriorityQueue,dynamic_method
isCorrupted,SplPriorityQueue,dynamic_method
getExtractFlags,SplPriorityQueue,dynamic_method
SplFixedArray,,class
__construct,SplFixedArray,dynamic_method
count,SplFixedArray,dynamic_method
toArray,SplFixedArray,dynamic_method
fromArray,SplFixedArray,static_method
getSize,SplFixedArray,dynamic_method
setSize,SplFixedArray,dynamic_method
offsetExists,SplFixedArray,dynamic_method
offsetGet,SplFixedArray,dynamic_method
offsetSet,SplFixedArray,dynamic_method
offsetUnset,SplFixedArray,dynamic_method
getIterator,SplFixedArray,dynamic_method
jsonSerialize,SplFixedArray,dynamic_method
SplObjectStorage,,class
attach,SplObjectStorage,dynamic_method
detach,SplObjectStorage,dynamic_method
contains,SplObjectStorage,dynamic_method
addAll,SplObjectStorage,dynamic_method
removeAll,SplObjectStorage,dynamic_method
removeAllExcept,SplObjectStorage,dynamic_method
getInfo,SplObjectStorage,dynamic_method
setInfo,SplObjectStorage,dynamic_method
count,SplObjectStorage,dynamic_method
rewind,SplObjectStorage,dynamic_method
valid,SplObjectStorage,dynamic_method
key,SplObjectStorage,dynamic_method
current,SplObjectStorage,dynamic_method
next,SplObjectStorage,dynamic_method
seek,SplObjectStorage,dynamic_method
unserialize,SplObjectStorage,dynamic_method
serialize,SplObjectStorage,dynamic_method
offsetExists,SplObjectStorage,dynamic_method
offsetGet,SplObjectStorage,dynamic_method
offsetSet,SplObjectStorage,dynamic_method
offsetUnset,SplObjectStorage,dynamic_method
getHash,SplObjectStorage,dynamic_method
MultipleIterator,,class
__construct,MultipleIterator,dynamic_method
getFlags,MultipleIterator,dynamic_method
setFlags,MultipleIterator,dynamic_method
attachIterator,MultipleIterator,dynamic_method
detachIterator,MultipleIterator,dynamic_method
containsIterator,MultipleIterator,dynamic_method
countIterators,MultipleIterator,dynamic_method
rewind,MultipleIterator,dynamic_method
valid,MultipleIterator,dynamic_method
key,MultipleIterator,dynamic_method
current,MultipleIterator,dynamic_method
next,MultipleIterator,dynamic_method
LDAP\Connection,,class
LDAP\Result,,class
LDAP\ResultEntry,,class
SessionHandler,,class
open,SessionHandler,dynamic_method
close,SessionHandler,dynamic_method
read,SessionHandler,dynamic_method
write,SessionHandler,dynamic_method
destroy,SessionHandler,dynamic_method
gc,SessionHandler,dynamic_method
create_sid,SessionHandler,dynamic_method
__PHP_Incomplete_Class,,class
AssertionError,,class
__construct,AssertionError,dynamic_method
getMessage,AssertionError,dynamic_method
getCode,AssertionError,dynamic_method
getFile,AssertionError,dynamic_method
getLine,AssertionError,dynamic_method
getTrace,AssertionError,dynamic_method
getPrevious,AssertionError,dynamic_method
getTraceAsString,AssertionError,dynamic_method
RoundingMode,,class
cases,RoundingMode,static_method
php_user_filter,,class
filter,php_user_filter,dynamic_method
onCreate,php_user_filter,dynamic_method
onClose,php_user_filter,dynamic_method
StreamBucket,,class
Directory,,class
close,Directory,dynamic_method
rewind,Directory,dynamic_method
read,Directory,dynamic_method
mysqli_sql_exception,,class
getSqlState,mysqli_sql_exception,dynamic_method
__construct,mysqli_sql_exception,dynamic_method
getMessage,mysqli_sql_exception,dynamic_method
getCode,mysqli_sql_exception,dynamic_method
getFile,mysqli_sql_exception,dynamic_method
getLine,mysqli_sql_exception,dynamic_method
getTrace,mysqli_sql_exception,dynamic_method
getPrevious,mysqli_sql_exception,dynamic_method
getTraceAsString,mysqli_sql_exception,dynamic_method
mysqli_driver,,class
mysqli,,class
__construct,mysqli,dynamic_method
autocommit,mysqli,dynamic_method
begin_transaction,mysqli,dynamic_method
change_user,mysqli,dynamic_method
character_set_name,mysqli,dynamic_method
close,mysqli,dynamic_method
commit,mysqli,dynamic_method
connect,mysqli,dynamic_method
dump_debug_info,mysqli,dynamic_method
debug,mysqli,dynamic_method
get_charset,mysqli,dynamic_method
execute_query,mysqli,dynamic_method
get_client_info,mysqli,dynamic_method
get_connection_stats,mysqli,dynamic_method
get_server_info,mysqli,dynamic_method
get_warnings,mysqli,dynamic_method
init,mysqli,dynamic_method
kill,mysqli,dynamic_method
multi_query,mysqli,dynamic_method
more_results,mysqli,dynamic_method
next_result,mysqli,dynamic_method
ping,mysqli,dynamic_method
poll,mysqli,static_method
prepare,mysqli,dynamic_method
query,mysqli,dynamic_method
real_connect,mysqli,dynamic_method
real_escape_string,mysqli,dynamic_method
reap_async_query,mysqli,dynamic_method
escape_string,mysqli,dynamic_method
real_query,mysqli,dynamic_method
release_savepoint,mysqli,dynamic_method
rollback,mysqli,dynamic_method
savepoint,mysqli,dynamic_method
select_db,mysqli,dynamic_method
set_charset,mysqli,dynamic_method
options,mysqli,dynamic_method
set_opt,mysqli,dynamic_method
ssl_set,mysqli,dynamic_method
stat,mysqli,dynamic_method
stmt_init,mysqli,dynamic_method
store_result,mysqli,dynamic_method
thread_safe,mysqli,dynamic_method
use_result,mysqli,dynamic_method
refresh,mysqli,dynamic_method
mysqli_warning,,class
next,mysqli_warning,dynamic_method
mysqli_result,,class
__construct,mysqli_result,dynamic_method
close,mysqli_result,dynamic_method
free,mysqli_result,dynamic_method
data_seek,mysqli_result,dynamic_method
fetch_field,mysqli_result,dynamic_method
fetch_fields,mysqli_result,dynamic_method
fetch_field_direct,mysqli_result,dynamic_method
fetch_all,mysqli_result,dynamic_method
fetch_array,mysqli_result,dynamic_method
fetch_assoc,mysqli_result,dynamic_method
fetch_object,mysqli_result,dynamic_method
fetch_row,mysqli_result,dynamic_method
fetch_column,mysqli_result,dynamic_method
field_seek,mysqli_result,dynamic_method
free_result,mysqli_result,dynamic_method
getIterator,mysqli_result,dynamic_method
mysqli_stmt,,class
__construct,mysqli_stmt,dynamic_method
attr_get,mysqli_stmt,dynamic_method
attr_set,mysqli_stmt,dynamic_method
bind_param,mysqli_stmt,dynamic_method
bind_result,mysqli_stmt,dynamic_method
close,mysqli_stmt,dynamic_method
data_seek,mysqli_stmt,dynamic_method
execute,mysqli_stmt,dynamic_method
fetch,mysqli_stmt,dynamic_method
get_warnings,mysqli_stmt,dynamic_method
result_metadata,mysqli_stmt,dynamic_method
more_results,mysqli_stmt,dynamic_method
next_result,mysqli_stmt,dynamic_method
num_rows,mysqli_stmt,dynamic_method
send_long_data,mysqli_stmt,dynamic_method
free_result,mysqli_stmt,dynamic_method
reset,mysqli_stmt,dynamic_method
prepare,mysqli_stmt,dynamic_method
store_result,mysqli_stmt,dynamic_method
get_result,mysqli_stmt,dynamic_method
Odbc\Connection,,class
Odbc\Result,,class
Pcntl\QosClass,,class
cases,Pcntl\QosClass,static_method
PDOException,,class
__construct,PDOException,dynamic_method
getMessage,PDOException,dynamic_method
getCode,PDOException,dynamic_method
getFile,PDOException,dynamic_method
getLine,PDOException,dynamic_method
getTrace,PDOException,dynamic_method
getPrevious,PDOException,dynamic_method
getTraceAsString,PDOException,dynamic_method
PDO,,class
__construct,PDO,dynamic_method
connect,PDO,static_method
beginTransaction,PDO,dynamic_method
commit,PDO,dynamic_method
errorCode,PDO,dynamic_method
errorInfo,PDO,dynamic_method
exec,PDO,dynamic_method
getAttribute,PDO,dynamic_method
getAvailableDrivers,PDO,static_method
inTransaction,PDO,dynamic_method
lastInsertId,PDO,dynamic_method
prepare,PDO,dynamic_method
query,PDO,dynamic_method
quote,PDO,dynamic_method
rollBack,PDO,dynamic_method
setAttribute,PDO,dynamic_method
PDOStatement,,class
bindColumn,PDOStatement,dynamic_method
bindParam,PDOStatement,dynamic_method
bindValue,PDOStatement,dynamic_method
closeCursor,PDOStatement,dynamic_method
columnCount,PDOStatement,dynamic_method
debugDumpParams,PDOStatement,dynamic_method
errorCode,PDOStatement,dynamic_method
errorInfo,PDOStatement,dynamic_method
execute,PDOStatement,dynamic_method
fetch,PDOStatement,dynamic_method
fetchAll,PDOStatement,dynamic_method
fetchColumn,PDOStatement,dynamic_method
fetchObject,PDOStatement,dynamic_method
getAttribute,PDOStatement,dynamic_method
getColumnMeta,PDOStatement,dynamic_method
nextRowset,PDOStatement,dynamic_method
rowCount,PDOStatement,dynamic_method
setAttribute,PDOStatement,dynamic_method
setFetchMode,PDOStatement,dynamic_method
getIterator,PDOStatement,dynamic_method
PDORow,,class
Pdo\Dblib,,class
__construct,Pdo\Dblib,dynamic_method
connect,Pdo\Dblib,static_method
beginTransaction,Pdo\Dblib,dynamic_method
commit,Pdo\Dblib,dynamic_method
errorCode,Pdo\Dblib,dynamic_method
errorInfo,Pdo\Dblib,dynamic_method
exec,Pdo\Dblib,dynamic_method
getAttribute,Pdo\Dblib,dynamic_method
getAvailableDrivers,Pdo\Dblib,static_method
inTransaction,Pdo\Dblib,dynamic_method
lastInsertId,Pdo\Dblib,dynamic_method
prepare,Pdo\Dblib,dynamic_method
query,Pdo\Dblib,dynamic_method
quote,Pdo\Dblib,dynamic_method
rollBack,Pdo\Dblib,dynamic_method
setAttribute,Pdo\Dblib,dynamic_method
Pdo\Mysql,,class
getWarningCount,Pdo\Mysql,dynamic_method
__construct,Pdo\Mysql,dynamic_method
connect,Pdo\Mysql,static_method
beginTransaction,Pdo\Mysql,dynamic_method
commit,Pdo\Mysql,dynamic_method
errorCode,Pdo\Mysql,dynamic_method
errorInfo,Pdo\Mysql,dynamic_method
exec,Pdo\Mysql,dynamic_method
getAttribute,Pdo\Mysql,dynamic_method
getAvailableDrivers,Pdo\Mysql,static_method
inTransaction,Pdo\Mysql,dynamic_method
lastInsertId,Pdo\Mysql,dynamic_method
prepare,Pdo\Mysql,dynamic_method
query,Pdo\Mysql,dynamic_method
quote,Pdo\Mysql,dynamic_method
rollBack,Pdo\Mysql,dynamic_method
setAttribute,Pdo\Mysql,dynamic_method
Pdo\Odbc,,class
__construct,Pdo\Odbc,dynamic_method
connect,Pdo\Odbc,static_method
beginTransaction,Pdo\Odbc,dynamic_method
commit,Pdo\Odbc,dynamic_method
errorCode,Pdo\Odbc,dynamic_method
errorInfo,Pdo\Odbc,dynamic_method
exec,Pdo\Odbc,dynamic_method
